                                                                                            Tee-0.14:	1091	0	0	0
                                                                          ExtUtils-CBuilder-0.280205:	1125	12	0	4
                                                                             Net-Amazon-Config-0.001:	1134	1	0	2
                                                                        MooseX-Types-Path-Tiny-0.002:	1138	1	4	0
                                                          Dist-Zilla-Plugin-BumpVersionFromGit-0.009:	1157	57	0	2
                                                                                     App-Cpan-1.5902:	1288	386	2	2
                                                                             Test-FailWarnings-0.008:	1292	0	4	0
                                                                                     Term-Title-0.07:	1372	272	0	0
                                                                                CPAN-Mini-Devel-0.03:	1403	5	28	3
                                                                               Regexp-SQL-LIKE-0.001:	1522	0	36	0
                                                                                   Getopt-Lucid-1.05:	1639	0	1	0
                                                                                    Search-Dict-1.07:	1663	0	0	1
                                                                                IO-Prompt-Tiny-0.002:	1678	1	0	0
                                                                                Test-MockRandom-1.00:	1688	0	0	2
                                                                        Metabase-Client-Simple-0.009:	1726	0	0	0
                                                                     CPAN-Testers-Common-Utils-0.002:	1772	0	1	0
                                                          Dist-Zilla-Plugin-CheckMetaResources-0.001:	1976	0	0	1
                                                                                    File-pushd-1.005:	2207	0	0	0
                                                                                    Pod-WikiDoc-0.20:	2465	0	0	1
                                                                                  Test-Filename-0.03:	2618	1	0	1
                                                           Test-Reporter-Transport-Metabase-1.999008:	2863	0	0	8
                                                      Dist-Zilla-Plugin-CheckChangesHasContent-0.006:	2984	10	0	1
                                                                                Devel-Autoflush-0.05:	3020	0	0	2
                                                                                   File-chdir-0.1008:	3110	11	0	6
                                                                        CPAN-Testers-Report-1.999001:	3908	1	0	6
                                                                             IO-CaptureOutput-1.1102:	4182	74	0	3
                                                                                    Sub-Uplevel-0.24:	4454	1	0	21
                                                                       Exception-Class-TryCatch-1.12:	5617	5	14	5
                                                                                  Version-Next-0.002:	6055	4	0	3
